app_id,title,date_release,win,mac,linux,rating,positive_ratio,user_reviews,price_final,price_original,discount,steam_deck
0.08032770487325384,Tomb Raider: Pistol Silencer,2013-03-26,True,True,True,Mostly Positive,0.7000000000000001,6.271307434167951e-06,0.003300110003666789,0.003300110003666789,0.0,True
0.08556567370320356,THE KING OF FIGHTERS '98 ULTIMATE MATCH FINAL EDITION,2014-12-16,True,False,False,Very Positive,0.89,0.00025232005017045947,0.04996833227774259,0.04996833227774259,0.0,True
0.10559421996006602,Drox Operative,2014-02-18,True,True,True,Very Positive,0.88,3.375831448605301e-05,0.06663555451848395,0.06663555451848395,0.0,True
0.12079837186308569,Pool Nation FX Lite,2015-12-07,True,False,False,Mostly Positive,0.7000000000000001,0.0002331058316487534,0.03330111003700124,0.0,0.0,True
0.12557275255935277,Windward,2015-05-12,True,True,True,Very Positive,0.8,0.00033678255242212566,0.03330111003700124,0.03330111003700124,0.0,True
0.1369258528290418,Pixel Puzzles 2: Space,2016-02-19,True,False,False,Very Positive,0.93,6.404739507235353e-06,0.016633887796259877,0.016633887796259877,0.0,True
0.1564234848747158,METAL GEAR SOLID V: THE PHANTOM PAIN - Jumpsuit (EVA),2015-10-20,True,False,False,Very Positive,0.86,1.5077824256616562e-05,0.003300110003666789,0.003300110003666789,0.0,True
0.36201039514636685,Phantasmat: The Dread of Oakville Collector's Edition,2018-10-12,True,False,False,Positive,0.91,2.6686414613480625e-07,0.03330111003700124,0.03330111003700124,0.0,True
0.166791700810606,DARQ: Complete Edition,2019-08-15,True,False,False,Very Positive,0.93,0.00041524061138575874,0.06663555451848395,0.06663555451848395,0.0,True
0.1679458621392765,Homeworld: Deserts of Kharak - Soundtrack,2016-01-20,True,True,False,Positive,0.86,1.7346169498762415e-06,0.02663422114070469,0.02663422114070469,0.0,True
0.16867683098076783,3DF Zephyr Lite Steam Edition,2016-02-02,True,False,False,Very Positive,0.96,6.404739507235353e-06,0.6666555551851728,0.6666555551851728,0.0,True
0.16908078744580252,LEGO® MARVEL's Avengers DLC - The Masters of Evil Pack,2016-03-29,True,False,False,Positive,0.93,8.005924384044192e-07,0.009966998899963333,0.009966998899963333,0.0,True
0.35021486636735416,Three Kingdoms 2019 阿达三国志2019 横版,2018-09-18,True,False,False,Mostly Positive,0.76,4.216453508929941e-05,0.0,0.0,0.0,True
0.1095452989085481,Enigmatis: The Ghosts of Maple Creek,2014-10-16,True,True,True,Very Positive,0.84,0.00013236461648286397,0.03330111003700124,0.03330111003700124,0.0,True
0.11500063478873077,Darkness Within 1: In Pursuit of Loath Nolder,2014-11-13,True,False,False,Mostly Positive,0.74,5.871011214965741e-05,0.02663422114070469,0.02663422114070469,0.0,True
0.11631637870341516,Tex Murphy: Under a Killing Moon,2014-06-12,True,True,True,Very Positive,0.96,1.1074862064594466e-05,0.03330111003700124,0.03330111003700124,0.0,True
0.11859392372532498,Buzz Aldrin's Space Program Manager,2014-10-31,True,True,False,Mostly Positive,0.75,4.950329910800659e-05,0.09996999899996666,0.09996999899996666,0.0,True
0.12196407480504291,Fatty Bear's Birthday Surprise,2014-10-23,True,True,True,Very Positive,0.91,1.000740548005524e-05,0.02330077669255642,0.02330077669255642,0.0,True
0.12541116997333887,Train Simulator: Semmeringbahn - Mürzzuschlag to Gloggnitz Route Add-On,2015-12-11,True,False,False,Very Positive,0.87,1.334320730674032e-05,0.06663555451848395,0.06663555451848395,0.0,True
0.14502806535630886,Invisible Inc. Contingency Plan,2015-11-12,True,True,True,Very Positive,0.91,1.000740548005524e-05,0.016633887796259877,0.016633887796259877,0.0,True
0.1471132501567736,Dungeons 2 - A Game of Winter,2015-10-15,True,True,True,Mixed,0.62,1.2676046941403305e-05,0.02663422114070469,0.02663422114070469,0.0,True
0.14937925356539672,Just Cause™ 3 - Combat Buggy,2015-12-01,True,False,False,Mixed,0.47000000000000003,1.4010367672077337e-05,0.006633554451815061,0.006633554451815061,0.0,True
0.15475379815257245,Dead Secret,2016-03-28,True,True,False,Very Positive,0.8,5.764265556511818e-05,0.04996833227774259,0.04996833227774259,0.0,True
0.16515663892832275,Sepia Tears,2016-01-08,True,True,True,Very Positive,0.88,0.0001168864960070452,0.0,0.0,0.0,True
0.1674649615856638,We Know the Devil,2016-02-15,True,True,False,Very Positive,0.93,9.060037761276677e-05,0.02220074002466749,0.02220074002466749,0.0,True
0.17331271231759443,Ace of Seafood,2016-04-08,True,False,False,Very Positive,0.9,5.6575198980578955e-05,0.03996799893329778,0.03996799893329778,0.0,True
0.17948593654421016,The Phantom Limb Level Pack,2016-11-15,True,False,False,Mixed,0.55,7.872492310976789e-06,0.009966998899963333,0.009966998899963333,0.0,True
0.21476249283458176,Euro Truck Simulator 2 - Dragon Truck Design Pack,2017-02-01,True,True,True,Very Positive,0.89,1.000740548005524e-05,0.006633554451815061,0.006633554451815061,0.0,True
0.21666685902688812,de Blob 2,2017-06-22,True,False,False,Very Positive,0.93,1.2542614868335901e-05,0.06663555451848395,0.06663555451848395,0.0,True
0.22094495035182685,The Mooseman,2017-02-17,True,True,True,Very Positive,0.9,0.00010928086784220322,0.02330077669255642,0.02330077669255642,0.0,True
0.3574410704461603,ACE COMBAT™ 7: SKIES UNKNOWN - F-4E Phantom II + 3 Skins,2019-03-04,True,False,False,Very Positive,0.92,7.205331945639773e-06,0.009966998899963333,0.009966998899963333,0.0,True
0.36127173189601774,Farm Together - Supporters Pack,2018-10-11,True,True,True,Positive,0.9,4.536690484291709e-06,0.006633554451815061,0.006633554451815061,0.0,True
0.20032778181734243,Dear Esther: Landmark Edition,2017-02-14,True,True,False,Mostly Positive,0.78,0.00021095610751956445,0.03330111003700124,0.03330111003700124,0.0,True
0.20290540878470661,Demon Hunter 3: Revelation,2016-12-01,True,True,True,Very Positive,0.88,1.8413626083301642e-05,0.03330111003700124,0.03330111003700124,0.0,True
0.2037402521457783,Please Don't Touch Anything 3D,2016-12-07,True,True,False,Very Positive,0.85,0.00010914743576913581,0.03330111003700124,0.03330111003700124,0.0,True
0.20989962643644997,Vigilantes,2018-10-03,True,True,True,Very Positive,0.8,3.2290561682311574e-05,0.04996833227774259,0.04996833227774259,0.0,True
0.21371990043434938,A-10C: Advanced Aircraft Training Qualification Campaign,2017-02-23,True,False,False,Mostly Positive,0.7000000000000001,0.0,0.03330111003700124,0.03330111003700124,0.0,True
0.2137391364564939,The Legend of Dark Witch 2 （魔神少女エピソード２）,2017-01-20,True,False,False,Very Positive,0.9,5.470714995763531e-06,0.03330111003700124,0.03330111003700124,0.0,True
0.23470255338957946,Rain World - Soundtrack,2017-03-27,False,False,False,Positive,0.8,2.668641461348064e-06,0.03330111003700124,0.03330111003700124,0.0,True
0.25286520549842456,Rytmik Studio,2017-11-15,True,True,False,Very Positive,0.87,3.0289080586300526e-05,0.09996999899996666,0.09996999899996666,0.0,True
0.28006494081075983,Injustice™ 2 - Black Manta,2017-11-14,True,False,False,Positive,0.8200000000000001,1.7346169498762415e-06,0.00796693223107437,0.019967332244408147,0.6666666666666667,True
0.2843853513844165,My Coloring Book: Transport,2017-11-21,True,True,True,Positive,0.9400000000000001,3.469233899752483e-06,0.003300110003666789,0.003300110003666789,0.0,True
0.29446502698813903,Bean Battles,2018-08-22,True,False,False,Very Positive,0.9400000000000001,0.0007553589656345695,0.001633387779592653,0.003300110003666789,0.5555555555555556,True
0.2946035263475795,Forest Legends: The Call of Love Collector's Edition,2017-12-20,True,False,False,Positive,0.85,3.2023697536176767e-06,0.03330111003700124,0.03330111003700124,0.0,True
0.2961347137102824,Gravel Ice and Fire,2018-03-28,True,False,False,Positive,0.81,8.005924384044192e-07,0.03330111003700124,0.03330111003700124,0.0,True
0.31929873157669975,MechWarrior Online™ Solaris 7 Hero Pack,2018-04-17,True,False,False,Very Positive,0.8200000000000001,5.337282922696128e-06,0.09996999899996666,0.09996999899996666,0.0,True
0.3326292949228443,Magic Realm: Online,2019-11-22,True,False,False,Mostly Positive,0.78,3.6026659728198864e-06,0.012967098903296777,0.04330144338144605,0.7777777777777778,True
0.34025060689649866,The Last Wizard,2018-08-03,True,True,True,Positive,0.8,1.334320730674032e-06,0.009966998899963333,0.016633887796259877,0.4444444444444445,True
0.15880490441620598,Adventure Time: Magic Man's Head Games,2016-04-05,True,False,False,Mostly Positive,0.74,2.5218661809739204e-05,0.016633887796259877,0.016633887796259877,0.0,True
0.14123472178941174,Seduce Me the Otome,2015-06-04,True,True,True,Very Positive,0.86,0.00028541120429117546,0.0,0.0,0.0,True
0.1521992544117817,Ittle Dew 2+,2016-11-15,True,True,True,Very Positive,0.89,3.509263521672704e-05,0.04996833227774259,0.04996833227774259,0.0,True
0.15451065483266585,Batman™: Arkham Knight - GCPD Lockdown,2015-10-28,True,False,False,Mostly Positive,0.74,1.2409182795268498e-05,0.003300110003666789,0.006633554451815061,0.5555555555555556,True
0.17603268584882795,Camp Sunshine,2016-10-27,True,True,False,Very Positive,0.91,2.8020735344154674e-05,0.02330077669255642,0.02330077669255642,0.0,True
0.17995298716187882,Trapper's Delight,2018-03-06,True,True,False,Very Positive,0.92,2.8421031563356883e-05,0.02663422114070469,0.02663422114070469,0.0,True
0.18486202001315744,Street Fighter V - Capcom Pro Tour 2016 Pack,2017-10-24,True,False,False,Positive,0.87,2.802073534415467e-06,0.016633887796259877,0.03330111003700124,0.5555555555555556,True
0.2008663904373887,RWBY: Grimm Eclipse - JNPR,2016-10-13,True,True,False,Very Positive,0.96,2.214972412918893e-05,0.016633887796259877,0.016633887796259877,0.0,True
0.13778031693270087,Halloween + Debut Costume Set,2015-03-30,True,False,False,Positive,0.93,2.802073534415467e-06,0.21664055468515617,0.21664055468515617,0.0,True
0.20881086758307077,Castle Must Be Mine,2018-07-13,True,False,False,Very Positive,0.9,2.8954759855626493e-05,0.05330177672589086,0.05330177672589086,0.0,True
0.22362260463434247,Old Man's Journey,2017-05-17,True,True,False,Very Positive,0.88,0.00026899905930388485,0.013300443348111604,0.02663422114070469,0.5555555555555556,True
0.22439204552012282,Cosmic Express,2017-03-16,True,True,True,Very Positive,0.9400000000000001,4.1497374723962396e-05,0.03330111003700124,0.03330111003700124,0.0,True
0.2268003954926153,Hakuoki: Kyoto Winds,2017-08-24,True,False,False,Very Positive,0.92,0.00016772411584572582,0.03330111003700124,0.03330111003700124,0.0,True
0.23860746588491474,Catmaze,2018-05-24,True,True,True,Very Positive,0.85,5.550774239603973e-05,0.03330111003700124,0.03330111003700124,0.0,True
0.23955387817442456,Mayhem in Single Valley,2021-05-20,True,False,False,Very Positive,0.86,1.5077824256616562e-05,0.04996833227774259,0.04996833227774259,0.0,True
0.24656348464388353,King Arthur's Gold: Flags of the World Heads Pack,2017-06-13,True,False,True,Positive,0.9500000000000001,1.4677528037414352e-06,0.006633554451815061,0.006633554451815061,0.0,True
0.25168796094318063,Flash Point: Fire Rescue,2018-03-29,True,True,True,Very Positive,0.8,1.4544095964346948e-05,0.06663555451848395,0.06663555451848395,0.0,True
0.26331805993175056,Surviving the Aftermath,2021-11-16,True,False,False,Mostly Positive,0.72,0.0003182354942657566,0.09996999899996666,0.09996999899996666,0.0,True
0.26418752813268237,Shantae: Friends to the End,2017-12-12,True,False,False,Mixed,0.44,5.6041470688309346e-06,0.02663422114070469,0.02663422114070469,0.0,True
0.26790392761100146,BROKE PROTOCOL: Online City RPG,2017-08-26,True,False,False,Very Positive,0.81,0.00019974781338190259,0.016633887796259877,0.016633887796259877,0.0,True
0.1602014396238973,NARUTO SHIPPUDEN: Ultimate Ninja STORM 4 - Shikamaru's Tale Extra Scenario Pack,2016-03-14,True,False,False,Very Positive,0.8200000000000001,1.1341726210729273e-05,0.03330111003700124,0.03330111003700124,0.0,True
0.1770137229781979,Megadimension Neptunia VII,2016-07-05,True,False,False,Overwhelmingly Positive,0.9500000000000001,0.00034905830314432677,0.06663555451848395,0.06663555451848395,0.0,True
0.17713298631549385,The Letter - Horror Visual Novel,2017-07-24,True,True,True,Very Positive,0.88,0.00014357291062052586,0.06663555451848395,0.06663555451848395,0.0,True
0.18908317271254843,FSX Steam Edition: McDonnell Douglas A-4 Skyhawk™ Add-On,2016-09-06,True,False,False,Positive,0.8,0.0,0.04330144338144605,0.04330144338144605,0.0,True
0.19170619669217365,RPG in a Box,2022-05-10,True,True,False,Very Positive,0.92,1.9080786448638658e-05,0.09996999899996666,0.09996999899996666,0.0,True
0.2068872653686199,Gal*Gun: Double Peace - 'Pheromone Z' Item,2016-10-20,True,False,False,Positive,0.91,2.6686414613480625e-07,0.29997666588886296,0.29997666588886296,0.0,True
0.2117462845623228,Delicious - Emily's Hopes and Fears,2017-01-02,True,True,False,Very Positive,0.93,7.205331945639773e-06,0.04330144338144605,0.04330144338144605,0.0,True
0.21853275317490548,Macbat 64,2017-03-17,True,False,False,Very Positive,0.91,3.629352387433367e-05,0.006633554451815061,0.006633554451815061,0.0,True
0.2247098246059501,Little Nightmares The Hideaway DLC,2017-11-09,True,False,False,Mostly Positive,0.76,3.989618984715356e-05,0.013300443348111604,0.013300443348111604,0.0,True
0.22649261913830315,Majotori,2017-03-28,True,True,True,Overwhelmingly Positive,0.97,0.0001790658420564551,0.019967332244408147,0.019967332244408147,0.0,True
0.11235375814164637,Valkyrie Hat (or 'Buy Us Coffee') DLC for Secrets of Grindea,2015-07-13,True,False,False,Positive,1.0,4.403258411224306e-06,0.016633887796259877,0.016633887796259877,0.0,True
0.23978471044015867,Dungeons & Dragons: Dark Alliance,2021-06-21,True,False,False,Mixed,0.5,0.00048622647425761726,0.09996999899996666,0.09996999899996666,0.0,True
0.25896302451823383,AMID EVIL,2019-06-20,True,False,False,Overwhelmingly Positive,0.9500000000000001,0.0006463449619385012,0.06663555451848395,0.06663555451848395,0.0,True
0.26898499205552284,Human-powered spacecraft,2018-05-03,True,False,False,Very Positive,0.92,7.205331945639773e-05,0.003300110003666789,0.003300110003666789,0.0,True
0.2737943823120929,Dungeons 3 - Lord of the Kings,2018-04-20,True,True,True,Mostly Positive,0.73,5.737579141898337e-06,0.016633887796259877,0.016633887796259877,0.0,True
0.2817654051683344,PlataGO! Super Platform Game Maker,2019-06-13,True,False,False,Mostly Positive,0.75,1.0941429991527062e-05,0.06663555451848395,0.06663555451848395,0.0,True
0.29076401632753557,Ring of Elysium,2019-06-24,True,False,False,Mostly Positive,0.74,0.013401116826451573,0.0,0.0,0.0,True
0.29183738636319917,Grim Tales: The Wishes Collector's Edition,2017-12-04,True,False,False,Mostly Positive,0.77,1.0674565845392254e-06,0.03330111003700124,0.03330111003700124,0.0,True
0.29199127454035523,Poker Legends: Texas Hold'em Poker Tournaments,2018-04-04,True,True,False,Mostly Positive,0.76,7.752403445216126e-05,0.0,0.0,0.0,True
0.12173978278683793,DW8XLCE - UNIQUE WEAPON PACK,2014-08-06,True,False,False,Positive,0.93,6.67160365337016e-07,0.016633887796259877,0.016633887796259877,0.0,True
0.12272851432506568,Hyperdimension Neptunia Re;Birth1 Additional Content1,2015-01-21,True,False,False,Positive,1.0,1.4677528037414352e-06,0.003300110003666789,0.003300110003666789,0.0,True
0.2031477826637274,Tales of Berseria™ - Summer Holiday Costume Pack,2017-01-31,True,False,False,Positive,0.92,4.136394265089499e-06,0.03996799893329778,0.03996799893329778,0.0,True
0.2179518253061413,Mass Exodus Redux,2017-05-04,True,False,False,Mostly Positive,0.76,3.2690857901513786e-05,0.04996833227774259,0.04996833227774259,0.0,True
0.21826344886488233,The Deal,2017-02-17,True,False,False,Very Positive,0.88,5.871011214965741e-06,0.00196673222440748,0.019967332244408147,1.0,True
0.21958303998399564,古剑奇谭二(GuJian2),2017-09-07,True,False,False,Mostly Positive,0.76,0.00030235707757073565,0.05330177672589086,0.05330177672589086,0.0,True
0.2205640771133656,Underhero,2018-09-19,True,True,True,Very Positive,0.91,7.712373823295906e-05,0.04996833227774259,0.04996833227774259,0.0,True
0.22338023075532165,End State,2022-12-01,True,False,False,Mostly Positive,0.72,9.340245114718225e-06,0.06663555451848395,0.06663555451848395,0.0,True
0.23067837755694826,Lost Words: Beyond the Page,2021-04-06,True,False,False,Very Positive,0.9500000000000001,4.963673118107399e-05,0.04996833227774259,0.04996833227774259,0.0,True
0.2321095376044997,Blasted Road Terror,2018-04-18,True,False,False,Very Positive,0.84,8.139356457111596e-06,0.029967665588852964,0.029967665588852964,0.0,True
